,Date,Open,High,Low,Close,MACD,Signal,BuyOrSell
623,2019-05-18,244.31,248.0,230.62,233.6,20.704140479419607,16.783972533368136,1
624,2019-05-19,233.57,264.0,231.77,259.51,22.81061572899489,18.792853598577054,1
625,2019-05-20,259.37,259.49,238.0,250.37,23.47192122961374,20.352542808922617,1
626,2019-05-21,250.48,262.0,246.06,253.43,23.966654357111537,21.557246658318924,1
627,2019-05-22,253.35,260.18,239.63,243.64,23.30017285464274,22.13822205709353,1
628,2019-05-23,243.68,247.34,231.1,244.56,22.585862015333674,22.287435376506913,1
629,2019-05-24,244.63,254.35,241.54,248.87,22.112645693762914,22.22917214892558,1
630,2019-05-25,248.84,257.33,247.22,250.22,21.59758851083697,22.018644269562714,1
631,2019-05-26,250.17,269.4,245.11,264.45,22.083084011270046,22.04012418346516,1
632,2019-05-27,264.35,279.59,260.0,270.53,22.69681314680855,22.259020504579624,1
633,2019-05-28,270.7,275.95,264.45,271.03,22.95888796072839,22.492309656629214,1
634,2019-05-29,271.08,274.04,260.05,268.83,22.727078906554738,22.570566073271056,1
635,2019-05-30,268.92,288.62,240.14,254.56,21.148116497654485,22.0964162147322,1
636,2019-05-31,254.59,268.72,245.21,267.9,20.734193054810675,21.642341828091695,1
637,2019-06-01,267.9,275.5,260.68,264.33,19.888820636003572,21.05783476406232,1
638,2019-06-02,264.33,273.2,263.2,268.88,19.36280155419172,20.492823694105454,1
639,2019-06-03,268.87,270.0,248.0,249.91,17.216743281499305,19.400796889903404,1
640,2019-06-04,250.02,251.67,234.39,241.39,14.659498272620624,17.82036401747581,1
641,2019-06-05,241.46,250.41,237.37,245.63,12.8271325446089,16.155953526520175,1
642,2019-06-06,245.62,250.66,235.01,248.76,11.49502683127082,14.602311294770391,1
643,2019-06-07,248.77,253.28,243.46,248.77,10.32115452787184,13.175259039137543,1
644,2019-06-08,248.78,250.53,240.37,243.25,8.843492130304327,11.731336736193139,1
645,2019-06-09,243.33,244.53,226.56,230.98,6.6061954697565,10.022956314047594,1
646,2019-06-10,231.02,247.45,227.03,246.51,6.016903835768801,8.687605487954663,1
647,2019-06-11,246.61,247.8,236.49,244.29,5.309545389359414,7.56158545508958,1
648,2019-06-12,244.36,261.87,242.2,261.15,6.039796801553081,7.054322570577414,1
649,2019-06-13,261.13,262.98,253.69,254.67,6.026178428752644,6.711607856635824,1
650,2019-06-14,254.67,264.26,251.75,262.47,6.569056587626903,6.664090766966185,1
651,2019-06-15,262.48,272.27,260.61,267.82,7.346308061529811,6.891496531820728,1
652,2019-06-16,267.78,277.06,263.31,267.73,7.864367671436298,7.215786911692586,1
653,2019-06-17,267.73,276.0,266.81,273.16,8.613794799751247,7.6817895410454735,1
654,2019-06-18,273.14,273.58,261.45,264.66,8.424727224502249,7.929435435531066,1
655,2019-06-19,264.68,270.0,263.59,268.14,8.458195908002295,8.10568892635481,1
656,2019-06-20,268.16,273.63,265.71,271.22,8.633726119770074,8.281701324159899,1
657,2019-06-21,271.27,295.94,271.22,294.35,10.517987953835814,9.027130200718538,1
658,2019-06-22,294.25,314.39,289.69,310.79,13.185851351421945,10.41337058428634,1
659,2019-06-23,310.7,321.7,305.58,308.52,14.944708983702583,11.923816717425089,1
660,2019-06-24,308.42,314.41,298.0,311.64,16.40131016017648,13.416314531675553,1
661,2019-06-25,311.65,318.99,307.0,318.26,17.883703558722402,14.905444207357837,1
662,2019-06-26,318.29,366.8,315.57,339.39,20.5269040440935,16.779264152936392,1
663,2019-06-27,339.53,347.0,280.01,298.35,19.09001662899567,17.549514978289487,1
664,2019-06-28,298.35,313.58,295.22,311.05,18.75980550173682,17.95294515277193,1
665,2019-06-29,310.95,324.74,295.18,317.62,18.81140868691307,18.239099664152313,1
666,2019-06-30,317.64,323.5,290.12,292.7,16.649543277157534,17.709247535154056,1
667,2019-07-01,292.89,303.49,280.13,295.07,14.955095525615093,16.791196865307736,1
668,2019-07-02,295.03,297.57,272.65,291.48,13.170726540496503,15.584373423703992,1
669,2019-07-03,291.47,302.89,285.0,301.14,12.393221192719864,14.52065601337595,1
670,2019-07-04,301.11,302.74,280.53,282.73,10.174227302664406,13.071846443138769,1
671,2019-07-05,282.86,294.89,280.78,287.47,8.697873373958089,11.613855420078544,1
672,2019-07-06,287.32,296.71,285.28,288.29,7.507477864299801,10.24506290148563,1
673,2019-07-07,288.29,309.69,284.25,304.72,7.799931777082577,9.43001919335128,1
674,2019-07-08,304.72,313.74,300.78,311.97,8.518521802458508,9.126186729720356,1
675,2019-07-09,311.96,318.19,302.69,307.46,8.624670434277732,8.959014631239482,1
676,2019-07-10,307.46,314.18,281.04,289.23,7.155303459956315,8.357777574145093,1
677,2019-07-11,289.23,289.23,262.12,268.63,4.27924325545996,6.998266134583382,1
678,2019-07-12,268.67,278.99,266.21,274.62,2.4549881863478618,5.4838401518382085,1
679,2019-07-13,274.53,275.04,262.2,268.79,0.5326802183957398,3.833453507357386,1
680,2019-07-14,268.8,269.74,222.81,225.85,-4.404885058129707,1.0873406521950217,0
681,2019-07-15,225.83,235.58,203.08,228.2,-8.035685373833303,-1.953668023147753,0
682,2019-07-16,228.2,234.5,192.25,198.88,-13.127672112645769,-5.678336052980425,0
683,2019-07-17,198.94,219.86,191.84,210.81,-16.015836399605433,-9.124169501855429,0
684,2019-07-18,210.8,229.65,205.71,225.73,-16.905927092811936,-11.718088698840932,0
685,2019-07-19,225.75,226.23,212.52,220.73,-17.809491857086982,-13.748556418256282,0
686,2019-07-20,220.84,235.09,219.78,228.2,-17.718558360640515,-15.071890399051027,0
687,2019-07-21,228.25,229.66,216.99,225.38,-17.67035054022648,-15.938043779442845,0
688,2019-07-22,225.49,228.34,212.25,217.51,-18.05901563203622,-16.645034396973973,0
689,2019-07-23,217.59,219.55,208.36,212.48,-18.55897813266168,-17.28301564220321,0
690,2019-07-24,212.55,218.28,202.0,216.31,-18.433661252722516,-17.66656417904298,0
691,2019-07-25,216.31,225.12,215.23,219.14,-17.899653312568205,-17.744260556884722,0
692,2019-07-26,219.14,220.0,212.71,218.81,-17.30361115646363,-17.597377423411025,1
693,2019-07-27,218.81,223.3,203.0,207.3,-17.557611049470438,-17.584121965430832,1
694,2019-07-28,207.3,213.52,198.24,211.62,-17.211911694424828,-17.4600518750955,1
695,2019-07-29,211.58,215.83,206.59,210.89,-16.803151097800196,-17.2410849493304,1
696,2019-07-30,210.84,214.36,204.4,209.58,-16.395909592207687,-16.959359830289497,1
697,2019-07-31,209.57,218.79,209.2,218.42,-15.184812576803807,-16.3678440791276,1
698,2019-08-01,218.42,219.39,210.54,216.84,-14.188940982663382,-15.641543046972862,1
699,2019-08-02,216.8,222.18,214.31,217.61,-13.185577870642675,-14.822887988196134,1
700,2019-08-03,217.69,224.51,216.62,222.14,-11.8878366532972,-13.844537543229823,1
701,2019-08-04,222.14,223.34,216.9,221.79,-10.763534142233937,-12.817536409564529,1
702,2019-08-05,221.79,236.25,221.79,233.54,-8.822687056446654,-11.485919958525239,1
703,2019-08-06,233.53,239.15,223.03,226.28,-7.78068222220935,-10.25084071308661,1
704,2019-08-07,226.31,231.25,220.95,226.1,-6.889986899405699,-9.130556108526307,1
705,2019-08-08,226.11,228.5,215.51,221.39,-6.489356810036384,-8.250156342362999,1
706,2019-08-09,221.38,221.79,207.3,210.53,-6.96784483904861,-7.822719174591536,1
707,2019-08-10,210.52,215.0,202.6,206.48,-7.58639990634822,-7.743946085177098,1
708,2019-08-11,206.48,216.94,206.14,216.42,-7.191633649601783,-7.559841939985327,1
709,2019-08-12,216.41,216.81,209.75,211.41,-7.200046027938868,-7.439909969303175,1
710,2019-08-13,211.58,214.3,204.0,209.3,-7.292904204380363,-7.390908047662238,1
711,2019-08-14,209.31,209.9,183.49,187.1,-9.053486488436988,-7.945100861253822,0
712,2019-08-15,187.08,189.95,181.23,188.03,-10.255498403427964,-8.71523337531187,0
713,2019-08-16,187.98,188.39,178.04,184.88,-11.33165590487755,-9.58737421850043,0
714,2019-08-17,184.83,187.0,181.83,185.59,-11.989025390003235,-10.387924609001367,0
715,2019-08-18,185.67,197.91,183.35,194.33,-11.670223415215645,-10.815357544406126,0
716,2019-08-19,194.32,203.59,192.7,202.28,-10.653267755023478,-10.761327614611911,1
717,2019-08-20,202.24,202.75,194.45,196.6,-10.188208274758694,-10.570287834660839,1
718,2019-08-21,196.55,197.2,179.53,187.45,-10.43765502640585,-10.526076898575843,1
719,2019-08-22,187.45,195.14,182.8,190.35,-10.282803848620489,-10.444985881924058,1
720,2019-08-23,190.36,196.19,188.16,194.02,-9.751535218177622,-10.213835660675247,1
721,2019-08-24,194.02,194.09,185.63,190.6,-9.496991018050835,-9.974887446467111,1
722,2019-08-25,190.6,192.4,182.8,186.54,-9.513208627432363,-9.820994506788862,1
723,2019-08-26,186.54,193.7,186.0,188.67,-9.247587567803322,-9.629858860460349,1
724,2019-08-27,188.61,189.49,184.75,187.24,-9.048168360768528,-9.435962027229742,1
725,2019-08-28,187.3,188.25,166.48,173.03,-9.922376465105742,-9.59810017318841,0
726,2019-08-29,173.03,173.5,163.61,169.01,-10.814905589984136,-10.003701978786985,0
727,2019-08-30,169.03,170.77,165.55,168.5,-11.431617518706673,-10.479673825426882,0
728,2019-08-31,168.48,174.98,165.63,171.57,-11.539621251823121,-10.83298963422563,0
729,2019-09-01,171.52,173.42,167.61,170.74,-11.558944732164264,-11.074974666871842,0
730,2019-09-02,170.73,181.0,170.02,178.05,-10.859224442036492,-11.003057925260059,1
731,2019-09-03,178.0,183.0,174.09,178.75,-10.131418238180999,-10.712511362900372,1
732,2019-09-04,178.79,180.14,173.0,174.72,-9.767223426178191,-10.397415383992978,1
733,2019-09-05,174.7,176.19,168.1,173.75,-9.447957138413273,-10.080929302133077,1
734,2019-09-06,173.74,177.87,165.0,169.08,-9.462686318786467,-9.874848307684207,1
735,2019-09-07,169.11,180.8,168.3,177.62,-8.68513583253997,-9.478277482636129,1
736,2019-09-08,177.58,184.18,176.13,181.19,-7.692181624426183,-8.882912196566148,1
737,2019-09-09,181.18,185.38,176.01,180.54,-6.878417710668373,-8.214747367933557,1
738,2019-09-10,180.52,184.36,177.0,179.81,-6.220700482388963,-7.550065072752026,1
739,2019-09-11,179.87,182.8,173.0,178.28,-5.756555070120015,-6.9522284052080225,1
740,2019-09-12,178.3,182.38,176.62,180.72,-5.13266273777117,-6.345706516062405,1
741,2019-09-13,180.71,181.38,177.54,180.95,-4.567018742480542,-5.752810591535118,1
742,2019-09-14,180.96,188.79,179.75,188.13,-3.499041039703201,-5.001554074257813,1
743,2019-09-15,188.14,190.45,185.76,189.03,-2.5506363889266197,-4.184581512480749,1
744,2019-09-16,189.05,199.44,188.3,197.22,-1.125183897418765,-3.164782307460088,1
745,2019-09-17,197.23,215.13,195.74,207.84,0.8516257058699637,-1.8259796363500709,0
746,2019-09-18,207.85,217.27,207.66,210.21,2.579762851399636,-0.3573988071001688,0
747,2019-09-19,210.27,223.94,202.3,220.24,4.7044314087075065,1.3298779315023896,1
748,2019-09-20,220.26,221.54,212.05,218.03,6.139149721028957,2.932968528011245,1
749,2019-09-21,218.01,221.5,213.2,215.05,6.955534156938597,4.2738237376536965,1
750,2019-09-22,215.04,215.61,206.1,211.2,7.20876373884002,5.252137071382471,1
751,2019-09-23,211.2,211.68,198.65,201.29,6.534470519659209,5.679581554141384,1
752,2019-09-24,201.25,202.98,150.03,165.81,3.101397820646781,4.82018697630985,1
753,2019-09-25,165.72,174.85,161.88,169.96,0.7073790642052131,3.449251005608305,1
754,2019-09-26,169.96,171.01,152.11,165.92,-1.4986171588097932,1.7999616174689392,0
755,2019-09-27,165.92,176.72,161.03,173.79,-2.582077251954786,0.3392819943276977,0
756,2019-09-28,173.83,175.49,168.0,173.49,-3.4254482394392767,-0.9156280835946269,0
757,2019-09-29,173.5,174.5,164.12,169.24,-4.386203876477651,-2.0724866812223017,0
758,2019-09-30,169.26,181.24,165.01,180.85,-4.162793576419688,-2.769255646288097,0
759,2019-10-01,180.89,185.53,173.19,175.66,-4.354334867526177,-3.2976153867007905,0
760,2019-10-02,175.65,181.29,173.65,180.24,-4.089424655515273,-3.5615518096389516,0
761,2019-10-03,180.24,180.72,169.55,174.69,-4.278005832366972,-3.8003698172149587,0
762,2019-10-04,174.71,178.98,170.74,175.55,-4.308398425827789,-3.969712686752569,0
763,2019-10-05,175.55,176.71,172.02,176.25,-4.227271273401584,-4.055565548968907,0
764,2019-10-06,176.23,177.04,167.68,170.1,-4.606134373085894,-4.239088490341237,0
765,2019-10-07,170.08,182.32,168.68,179.85,-4.072695099356082,-4.183624026679519,1
766,2019-10-08,179.88,184.87,177.0,180.6,-3.5485168068400696,-3.9719216200663694,1
767,2019-10-09,180.61,195.53,178.96,192.62,-2.1385364716000197,-3.3607932372442533,1
768,2019-10-10,192.61,194.2,186.88,191.14,-1.1275429158239092,-2.616376463437472,1
769,2019-10-11,191.18,196.65,179.41,180.72,-1.1538295269300818,-2.128860817935009,1
770,2019-10-12,180.65,184.64,177.59,179.68,-1.244238358686431,-1.8339866648521497,1
771,2019-10-13,179.65,184.95,178.52,180.99,-1.1963907099635094,-1.6214546798892697,1
772,2019-10-14,180.98,187.54,180.43,186.72,-0.688175136633987,-1.3103614988041756,1
773,2019-10-15,186.7,188.37,175.96,180.49,-0.7791381474255843,-1.1332870483446453,1
774,2019-10-16,180.52,181.44,171.81,174.47,-1.3217543165936263,-1.1961094710943057,0
775,2019-10-17,174.52,178.96,172.61,177.16,-1.5172313230176542,-1.3031500884020886,0
776,2019-10-18,177.17,177.44,168.66,172.74,-2.0056850309223364,-1.5373284025755045,0
777,2019-10-19,172.78,174.98,169.44,171.79,-2.441303348728866,-1.838653384626625,0
778,2019-10-20,171.84,176.88,169.21,175.22,-2.4811603971672866,-2.0528223888068458,0
779,2019-10-21,175.18,177.9,171.59,173.98,-2.5830294761755397,-2.2295580845964107,0
780,2019-10-22,174.0,175.04,170.3,171.2,-2.855171581083141,-2.4380959167586544,0
781,2019-10-23,171.19,171.49,153.45,162.35,-3.7418336680496793,-2.872675167188996,0
782,2019-10-24,162.35,163.72,158.72,160.38,-4.551020959342026,-3.4321237645733396,0
783,2019-10-25,160.39,187.78,160.25,181.5,-3.4483497948634465,-3.437532441336709,0
784,2019-10-26,181.53,197.74,173.8,179.49,-2.7054780871395963,-3.193514323271005,1
785,2019-10-27,179.42,188.7,176.22,183.75,-1.7527953749669223,-2.713274673836311,1
786,2019-10-28,183.84,189.48,180.35,181.72,-1.148353986512916,-2.1916344447285128,1
787,2019-10-29,181.67,192.74,181.26,190.46,0.03550583619619374,-1.449254351086944,0
788,2019-10-30,190.45,191.71,179.28,183.13,0.37789736867546253,-0.8402037778328086,0
789,2019-10-31,183.14,185.27,177.66,182.18,0.5660628443367273,-0.37144823710963015,0
790,2019-11-01,182.19,184.5,177.02,182.85,0.7604823726258871,0.00586196613554224,1
791,2019-11-02,182.86,186.0,181.53,182.91,0.9089252238766505,0.306883052049245,1
792,2019-11-03,182.9,184.7,178.95,181.54,0.9055807315645552,0.506448945221015,1
793,2019-11-04,181.53,188.64,180.36,185.71,1.2252899671426576,0.7460626191948959,1
794,2019-11-05,185.71,192.51,182.22,188.68,1.698734069465786,1.0636197692851925,1
795,2019-11-06,188.65,195.09,187.72,191.16,2.248142023485684,1.4584605206853565,1
796,2019-11-07,191.16,192.27,184.59,186.68,2.29559108121083,1.7375040408605145,1
797,2019-11-08,186.67,188.26,181.41,183.74,2.0720757722352516,1.8490279513187602,1
798,2019-11-09,183.71,185.79,182.63,184.89,1.9650814330408934,1.887712445226138,1
799,2019-11-10,184.86,191.58,183.3,188.96,2.1835322335804506,1.9863190413442422,1
800,2019-11-11,188.96,190.19,184.06,184.98,2.012306709973757,1.9949815975540806,1
801,2019-11-12,184.98,187.65,182.41,187.09,2.0235424768349333,2.004501890647698,1
802,2019-11-13,187.09,189.66,185.3,188.11,2.090652636320641,2.0332188058720124,1
803,2019-11-14,188.07,188.72,183.34,184.92,1.8649337853613304,1.9771237990351185,1
804,2019-11-15,184.93,186.7,177.67,180.0,1.2743570926112966,1.7428682302271779,1
805,2019-11-16,179.99,183.46,179.3,182.37,0.9861917966663043,1.4906427523735535,1
806,2019-11-17,182.37,186.09,180.0,183.82,0.8648521283713251,1.282045877706144,1
807,2019-11-18,183.82,184.06,175.01,178.2,0.3116104836573754,0.9585674130232213,1
808,2019-11-19,178.2,178.52,172.65,175.94,-0.30567696429412194,0.5371526205841071,0
809,2019-11-20,175.93,177.41,173.5,174.72,-0.8831451703610469,0.0637200236023891,0
810,2019-11-21,174.75,175.85,157.26,161.01,-2.419188406791136,-0.7639161198621192,0
811,2019-11-22,161.02,162.79,138.0,149.56,-4.5084622996432415,-2.01209817978916,0
812,2019-11-23,149.55,154.33,146.11,151.84,-5.912098970115522,-3.3120984432312808,0
813,2019-11-24,151.84,152.86,138.62,139.96,-7.892132270683646,-4.838776385715402,0
814,2019-11-25,139.99,151.5,131.45,145.69,-8.896407565764832,-6.191320112398545,0
815,2019-11-26,145.81,149.97,143.37,147.47,-9.439855075406598,-7.274165100067897,0
816,2019-11-27,147.47,155.54,140.84,152.62,-9.347230131958952,-7.965186777364916,0
817,2019-11-28,152.61,154.63,149.09,150.72,-9.31970654228391,-8.416693365671247,0
818,2019-11-29,150.69,157.6,150.23,154.57,-8.884812487213338,-8.572733072851944,0
819,2019-11-30,154.54,155.25,149.7,151.37,-8.698102757602896,-8.614522967768929,0
820,2019-12-01,151.43,152.49,145.79,150.73,-8.503750658818632,-8.577598864785497,1
821,2019-12-02,150.72,151.42,146.71,148.65,-8.420497582462673,-8.52523177067789,1
822,2019-12-03,148.66,149.93,145.77,147.17,-8.377373404890733,-8.475945648748837,1
823,2019-12-04,147.19,151.98,143.15,145.38,-8.390910036082062,-8.447600444526579,1
824,2019-12-05,145.45,149.02,143.64,148.1,-8.088912695436164,-8.32803786149644,1
825,2019-12-06,148.11,149.77,145.74,148.45,-7.732203523187252,-8.129426415393379,1
826,2019-12-07,148.46,149.49,146.85,147.14,-7.469115670021438,-7.909322833602732,1
827,2019-12-08,147.16,151.62,146.11,150.44,-6.914626717597827,-7.577757461601098,1
828,2019-12-09,150.44,151.19,146.56,147.38,-6.64550145039874,-7.267005457866979,1
829,2019-12-10,147.4,148.57,143.81,145.56,-6.504101295751042,-7.012704070495,1
830,2019-12-11,145.53,146.34,142.12,143.39,-6.492302299423045,-6.8392368134710155,1
831,2019-12-12,143.41,145.85,139.24,144.87,-6.291009042477498,-6.656494223139843,1
832,2019-12-13,144.87,146.0,142.8,144.8,-6.067192285127248,-6.460060243802312,1
833,2019-12-14,144.8,145.07,141.18,141.79,-6.062809443498082,-6.32764331036757,1
834,2019-12-15,141.79,144.12,139.92,142.46,-5.936836454261623,-6.1973743583322545,1
835,2019-12-16,142.46,142.72,127.93,132.73,-6.546665748116084,-6.313804821593532,0
836,2019-12-17,132.72,132.98,119.11,121.88,-7.815373419960849,-6.814327687715972,0
837,2019-12-18,121.88,134.87,116.26,132.78,-7.850795403087545,-7.159816926173163,0
838,2019-12-19,132.8,134.0,125.69,128.1,-8.162413248521972,-7.494015700289434,0
839,2019-12-20,128.1,129.39,125.84,128.19,-8.30635984254016,-7.764797081039676,0
840,2019-12-21,128.19,128.4,126.5,126.99,-8.420205637368781,-7.983266599816045,0
841,2019-12-22,127.0,133.07,126.82,132.09,-8.006606694429735,-7.991046631353942,0
842,2019-12-23,132.12,135.1,126.0,127.8,-7.933540779654919,-7.971878014120935,1
843,2019-12-24,127.8,129.69,126.61,127.75,-7.789873287684287,-7.911209771975386,1
844,2019-12-25,127.7,127.84,123.07,125.09,-7.800733534286394,-7.87438435941239,1
845,2019-12-26,125.09,132.26,124.32,125.58,-7.681256707159406,-7.810008475328063,1
846,2019-12-27,125.58,127.1,121.91,126.29,-7.44347564081022,-7.687830863822116,1
847,2019-12-28,126.28,129.68,125.84,128.11,-7.027168815142801,-7.467610180929012,1
848,2019-12-29,128.11,138.07,127.52,134.36,-6.122345304262154,-7.019188555373393,1
849,2019-12-30,134.36,136.24,130.3,131.59,-5.5646363392785645,-6.534337816675118,1
850,2019-12-31,131.61,133.68,128.17,129.16,-5.258116365695685,-6.10893066634864,1
851,2020-01-01,129.16,133.05,128.68,130.77,-4.829610786783803,-5.682490706493695,1
852,2020-01-02,130.72,130.78,126.38,127.19,-4.72443278864165,-5.363138067209681,1
853,2020-01-03,127.19,135.14,125.88,134.35,-4.017020593075642,-4.914432242498335,1
854,2020-01-04,134.37,135.85,132.5,134.2,-3.4289680684233588,-4.419277517806677,1
855,2020-01-05,134.2,138.19,134.19,135.37,-2.835833263428839,-3.8914627663473977,1
856,2020-01-06,135.37,144.41,134.86,144.15,-1.638410458792947,-3.1404453304959143,1
857,2020-01-07,144.14,145.31,138.76,142.8,-0.7892796522116043,-2.356723437734478,1
858,2020-01-08,142.8,147.77,137.03,140.72,-0.28093751426655444,-1.6647947965785037,1
859,2020-01-09,140.76,141.5,135.3,137.74,-0.11718299007296196,-1.14892419440999,1
860,2020-01-10,137.73,145.17,135.32,144.84,0.5788318991394021,-0.5730054965601926,0
861,2020-01-11,144.83,148.05,142.09,142.38,0.9213070186175685,-0.07490132483427231,0
862,2020-01-12,142.4,146.6,141.76,146.54,1.5109806077401515,0.453725986023869,1
863,2020-01-13,146.56,147.0,142.27,143.58,1.7196310766226475,0.8756943495567951,1
864,2020-01-14,143.58,171.7,143.51,165.64,3.6232788106289036,1.7915558365808315,1
865,2020-01-15,165.6,171.98,159.2,166.4,5.134076564501271,2.9057294125543116,1
866,2020-01-16,166.4,167.4,157.8,164.21,6.084541168651981,3.9653333312535346,1
867,2020-01-17,164.24,174.81,162.14,169.85,7.2097821984719985,5.046816286993023,1
868,2020-01-18,169.92,179.5,164.92,174.14,8.35144075803504,6.148357777340362,1
869,2020-01-19,174.1,178.05,161.66,166.79,8.564404692074078,6.953706748918268,1
870,2020-01-20,166.79,169.33,161.24,166.87,8.640038490058203,7.515817329298247,1
871,2020-01-21,166.86,170.32,164.8,169.49,8.809836611099229,7.947157089898575,1
872,2020-01-22,169.48,171.47,166.03,168.07,8.72919597532109,8.207836718372747,1
873,2020-01-23,168.07,168.2,159.21,162.81,8.146936833610937,8.187536756785477,1
874,2020-01-24,162.85,164.45,155.55,162.54,7.576369849836766,7.98381445446924,1
875,2020-01-25,162.51,162.79,157.61,160.35,6.8683031833489,7.611977364095793,1
876,2020-01-26,160.36,168.08,159.41,167.86,6.834367154808831,7.352773961000139,1
877,2020-01-27,167.91,172.56,165.22,170.08,6.90698858937364,7.20417883712464,1
878,2020-01-28,170.04,176.2,170.03,175.64,7.328706367572579,7.24568801394062,1
879,2020-01-29,175.58,178.45,173.33,173.72,7.422431619807384,7.304602549229542,1
880,2020-01-30,173.68,187.0,170.93,184.69,8.28637668500781,7.631860594488964,1
881,2020-01-31,184.71,185.82,175.22,179.99,8.493896303782975,7.919205830920301,1
882,2020-02-01,179.94,184.28,179.23,183.6,8.847663568592196,8.2286917434776,1
883,2020-02-02,183.63,193.43,179.1,188.44,9.41010044479782,8.622494643917674,1
884,2020-02-03,188.48,195.19,186.62,189.69,9.843233604847256,9.029407630894202,1
885,2020-02-04,189.74,191.6,184.69,188.91,10.008187122209648,9.355667461332684,1
886,2020-02-05,188.91,207.61,188.19,203.78,11.209581620174959,9.973638847613444,1
887,2020-02-06,203.78,216.33,201.02,213.19,12.773755866499044,10.907011187241977,1
888,2020-02-07,213.16,225.0,213.14,223.33,14.662567531094851,12.158863301859602,1
889,2020-02-08,223.36,227.75,213.22,223.05,15.952974760836952,13.423567121518719,1
890,2020-02-09,223.01,230.65,222.86,228.49,17.216137407947286,14.68775721699491,1
891,2020-02-10,228.53,229.4,216.37,222.89,17.562875807729483,15.646130080573103,1
892,2020-02-11,222.89,239.15,218.17,236.69,18.735244915163037,16.675835025436417,1
893,2020-02-12,236.69,275.34,236.69,265.74,21.757639572951007,18.369769874607947,1
894,2020-02-13,265.74,277.69,256.08,268.32,24.083474252722766,20.274338000646217,1
895,2020-02-14,268.34,287.15,260.28,285.15,26.973817956216664,22.507497985836366,1
896,2020-02-15,285.11,288.41,261.86,264.88,27.313958260022787,24.109651410565174,1
897,2020-02-16,264.91,274.0,237.41,258.85,26.788154130411897,25.002485650514085,1
898,2020-02-17,258.89,268.77,242.0,267.85,26.78886993621063,25.597947079079603,1
899,2020-02-18,267.9,285.88,258.0,282.61,27.661580383076227,26.28582484707848,1
900,2020-02-19,282.64,285.0,251.56,258.45,26.10280275161105,26.224817481922674,1
901,2020-02-20,258.44,264.33,245.34,256.96,24.465209989048788,25.638281650964714,1
902,2020-02-21,256.97,268.24,253.61,265.27,23.56629588745102,24.947619729793487,1
903,2020-02-22,265.32,266.81,256.0,261.57,22.298299985772417,24.06451314845313,1
904,2020-02-23,261.55,275.68,261.02,274.48,22.08060177236871,23.403209356424995,1
905,2020-02-24,274.5,277.2,257.09,265.52,20.94365186987443,22.58335686090814,1
906,2020-02-25,265.47,266.22,244.44,246.67,18.310501355158067,21.159071692324783,1
907,2020-02-26,246.67,250.32,215.66,223.93,14.224807916503863,18.84765043371781,1
908,2020-02-27,223.98,238.3,210.0,227.79,11.169580203410078,16.2882936902819,1
909,2020-02-28,227.73,234.67,214.01,226.76,8.566429371745016,13.714338917436272,1
910,2020-02-29,226.76,233.0,217.0,217.21,5.667477245833709,11.032051693568752,1
911,2020-03-01,217.29,227.89,212.36,217.81,3.379495070309673,8.481199485815727,1
912,2020-03-02,217.81,234.4,216.07,231.97,2.677976328000966,6.546791766544141,1
913,2020-03-03,232.1,232.46,219.57,223.91,1.4548721700326155,4.849485234373633,1
914,2020-03-04,223.84,228.85,220.23,224.26,0.5079401696866341,3.4023035461446334,1
915,2020-03-05,224.26,234.09,224.23,228.38,0.08891435551601035,2.2978404826017593,1
916,2020-03-06,228.38,245.16,227.33,244.88,1.0758438246926971,1.8905082632987387,1
917,2020-03-07,244.93,251.93,236.0,237.23,1.2265624250482858,1.669192983881921,1
918,2020-03-08,237.23,237.23,195.5,199.43,-1.6847157362121266,0.5512234105172387,0
919,2020-03-09,199.43,208.62,190.0,202.81,-3.676803005163009,-0.858118728042844,0
920,2020-03-10,202.79,206.2,195.54,200.7,-5.36397333832781,-2.360070264804499,0
921,2020-03-11,200.74,203.18,181.73,194.61,-7.110514501481674,-3.943551677030224,0
922,2020-03-12,194.61,195.55,101.2,107.82,-15.321274506784789,-7.73612595361508,0
923,2020-03-13,107.67,139.68,86.0,134.06,-19.486385342771143,-11.652879083333769,0
924,2020-03-14,134.06,134.68,120.0,122.54,-23.446556107800063,-15.584104758155867,0
925,2020-03-15,122.54,133.5,120.16,123.78,-26.18313940110994,-19.117116305807226,0
926,2020-03-16,123.82,124.33,101.1,111.02,-29.046694523775955,-22.426975711796803,0
927,2020-03-17,111.02,120.8,109.38,115.67,-30.588263984283202,-25.147405135958937,0
928,2020-03-18,115.67,118.5,109.86,118.11,-31.252818245543523,-27.1825428391538,0
929,2020-03-19,118.11,143.13,115.46,136.3,-29.96626881210878,-28.11045149680546,0
930,2020-03-20,136.3,152.55,116.74,133.48,-28.84174981084672,-28.354217601485885,0
931,2020-03-21,133.49,137.49,125.69,132.66,-27.69744860118729,-28.135294601386356,1
932,2020-03-22,132.63,137.13,121.1,122.32,-27.31011917936081,-27.860236127377842,1
933,2020-03-23,122.31,137.5,119.5,135.92,-25.6105292428374,-27.11033383253103,1
934,2020-03-24,135.89,143.36,132.2,138.42,-23.787653603192695,-26.00277375608492,1
935,2020-03-25,138.42,142.33,132.54,136.1,-22.273461536767996,-24.75966968297928,1
936,2020-03-26,136.11,139.74,133.26,138.4,-20.6498243162157,-23.389721227391423,1
